Energy_MeV,Element,Mu_over_rho,Mu_en_over_rho
0.472,18,0.0818704,0.0271332
0.473,18,0.0817886,0.0271313
0.474,18,0.0817068,0.0271294
0.475,18,0.081625,0.0271275
0.476,18,0.0815432,0.0271256
0.477,18,0.0814614,0.0271237
0.478,18,0.0813796,0.0271218
0.479,18,0.0812978,0.0271199
0.48,18,0.081216,0.027118
0.481,18,0.0811342,0.0271161
0.482,18,0.0810524,0.0271142
0.483,18,0.0809706,0.0271123
0.484,18,0.0808888,0.0271104
0.485,18,0.080807,0.0271085
0.486,18,0.0807252,0.0271066
0.487,18,0.0806434,0.0271047
0.488,18,0.0805616,0.0271028
0.489,18,0.0804798,0.0271009
0.49,18,0.080398,0.027099
0.491,18,0.0803162,0.0270971
0.492,18,0.0802344,0.0270952
0.493,18,0.0801526,0.0270933
0.494,18,0.0800708,0.0270914
0.495,18,0.079989,0.0270895
0.496,18,0.0799072,0.0270876
0.497,18,0.0798254,0.0270857
0.498,18,0.0797436,0.0270838
0.499,18,0.0796618,0.0270819
0.5,18,0.07958,0.02708
0.001,29,10570.0,10490.0
0.002,29,2154.0,2142.0
0.003,29,748.8,743.0
0.004,29,347.3,343.2
0.005,29,189.9,186.6
0.006,29,115.6,112.8
0.007,29,84.075,81.67
0.008,29,52.55,50.54
0.009,29,277.11389604,181.70035945
0.01,29,215.9,148.4
0.011,29,187.53,130.296
0.012,29,159.16,112.192
0.013,29,130.79,94.088
0.014,29,102.42,75.984
0.015,29,74.05,57.88
0.016,29,65.998,51.88
0.017,29,57.946,45.88
0.018,29,49.894,39.88
0.019,29,41.842,33.88
0.02,29,33.79,27.88
0.021,29,31.503,26.0269
0.022,29,29.216,24.1738
0.023,29,26.929,22.3207
0.024,29,24.642,20.4676
0.025,29,22.355,18.6145
0.026,29,20.068,16.7614
0.027,29,17.781,14.9083
0.028,29,15.494,13.0552
0.029,29,13.207,11.2021
0.03,29,10.92,9.349
0.031,29,10.3142,8.8304
0.032,29,9.7084,8.3118
0.033,29,9.1026,7.7932
0.034,29,8.4968,7.2746
0.035,29,7.891,6.756
0.036,29,7.2852,6.2374
0.037,29,6.6794,5.7188
0.038,29,6.0736,5.2002
0.039,29,5.4678,4.6816
0.04,29,4.862,4.163
0.041,29,4.6371,3.9659
0.042,29,4.4122,3.7688
0.043,29,4.1873,3.5717
0.044,29,3.9624,3.3746
0.045,29,3.7375,3.1775
0.046,29,3.5126,2.9804
0.047,29,3.2877,2.7833
0.048,29,3.0628,2.5862
0.049,29,2.8379,2.3891
0.05,29,2.613,2.192
0.051,29,2.511,2.1018
0.052,29,2.409,2.0116
0.053,29,2.307,1.9214
0.054,29,2.205,1.8312
0.055,29,2.103,1.741
0.056,29,2.001,1.6508
0.057,29,1.899,1.5606
0.058,29,1.797,1.4704
0.059,29,1.695,1.3802
0.06,29,1.593,1.29
0.061,29,1.5515,1.253405
0.062,29,1.51,1.21681
0.063,29,1.4685,1.180215
0.064,29,1.427,1.14362
0.065,29,1.3855,1.107025
0.066,29,1.344,1.07043
0.067,29,1.3025,1.033835
0.068,29,1.261,0.99724
0.069,29,1.2195,0.960645
0.07,29,1.178,0.92405
0.071,29,1.1365,0.887455
0.072,29,1.095,0.85086
0.073,29,1.0535,0.814265
0.074,29,1.012,0.77767
0.075,29,0.9705,0.741075
0.076,29,0.929,0.70448
0.077,29,0.8875,0.667885
0.078,29,0.846,0.63129
0.079,29,0.8045,0.594695
0.08,29,0.763,0.5581
0.081,29,0.74777,0.54494
0.082,29,0.73254,0.53178
0.083,29,0.71731,0.51862
0.084,29,0.70208,0.50546
0.085,29,0.68685,0.4923
0.086,29,0.67162,0.47914
0.087,29,0.65639,0.46598
0.088,29,0.64116,0.45282
0.089,29,0.62593,0.43966
0.09,29,0.6107,0.4265
0.091,29,0.59547,0.41334
0.092,29,0.58024,0.40018
0.093,29,0.56501,0.38702
0.094,29,0.54978,0.37386
0.095,29,0.53455,0.3607
0.096,29,0.51932,0.34754
0.097,29,0.50409,0.33438
0.098,29,0.48886,0.32122
0.099,29,0.47363,0.30806
0.1,29,0.4584,0.2949
0.101,29,0.453666,0.291056
0.102,29,0.448932,0.287212
0.103,29,0.444198,0.283368
0.104,29,0.439464,0.279524
0.105,29,0.43473,0.27568
0.106,29,0.429996,0.271836
0.107,29,0.425262,0.267992
0.108,29,0.420528,0.264148
0.109,29,0.415794,0.260304
0.11,29,0.41106,0.25646
0.111,29,0.406326,0.252616
0.112,29,0.401592,0.248772
0.113,29,0.396858,0.244928
0.114,29,0.392124,0.241084
0.115,29,0.38739,0.23724
0.116,29,0.382656,0.233396
0.117,29,0.377922,0.229552
0.118,29,0.373188,0.225708
0.119,29,0.368454,0.221864
0.12,29,0.36372,0.21802
0.121,29,0.358986,0.214176
0.122,29,0.354252,0.210332
0.123,29,0.349518,0.206488
0.124,29,0.344784,0.202644
0.125,29,0.34005,0.1988
0.126,29,0.335316,0.194956
0.127,29,0.330582,0.191112
0.128,29,0.325848,0.187268
0.129,29,0.321114,0.183424
0.13,29,0.31638,0.17958
0.131,29,0.311646,0.175736
0.132,29,0.306912,0.171892
0.133,29,0.302178,0.168048
0.134,29,0.297444,0.164204
0.135,29,0.29271,0.16036
0.136,29,0.287976,0.156516
0.137,29,0.283242,0.152672
0.138,29,0.278508,0.148828
0.139,29,0.273774,0.144984
0.14,29,0.26904,0.14114
0.141,29,0.264306,0.137296
0.142,29,0.259572,0.133452
0.143,29,0.254838,0.129608
0.144,29,0.250104,0.125764
0.145,29,0.24537,0.12192
0.146,29,0.240636,0.118076
0.147,29,0.235902,0.114232
0.148,29,0.231168,0.110388
0.149,29,0.226434,0.106544
0.15,29,0.2217,0.1027
0.151,29,0.220384,0.1018022
0.152,29,0.219068,0.1009044
0.153,29,0.217752,0.1000066
0.154,29,0.216436,0.0991088
0.155,29,0.21512,0.098211
0.156,29,0.213804,0.0973132
0.157,29,0.212488,0.0964154
0.158,29,0.211172,0.0955176
0.159,29,0.209856,0.0946198
0.16,29,0.20854,0.093722
0.161,29,0.207224,0.0928242
0.162,29,0.205908,0.0919264
0.163,29,0.204592,0.0910286
0.164,29,0.203276,0.0901308
0.165,29,0.20196,0.089233
0.166,29,0.200644,0.0883352
0.167,29,0.199328,0.0874374
0.168,29,0.198012,0.0865396
0.169,29,0.196696,0.0856418
0.17,29,0.19538,0.084744
0.171,29,0.194064,0.0838462
0.172,29,0.192748,0.0829484
0.173,29,0.191432,0.0820506
0.174,29,0.190116,0.0811528
0.175,29,0.1888,0.080255
0.176,29,0.187484,0.0793572
0.177,29,0.186168,0.0784594
0.178,29,0.184852,0.0775616
0.179,29,0.183536,0.0766638
0.18,29,0.18222,0.075766
0.181,29,0.180904,0.0748682
0.182,29,0.179588,0.0739704
0.183,29,0.178272,0.0730726
0.184,29,0.176956,0.0721748
0.185,29,0.17564,0.071277
0.186,29,0.174324,0.0703792
0.187,29,0.173008,0.0694814
0.188,29,0.171692,0.0685836
0.189,29,0.170376,0.0676858
0.19,29,0.16906,0.066788
0.191,29,0.167744,0.0658902
0.192,29,0.166428,0.0649924
0.193,29,0.165112,0.0640946
0.194,29,0.163796,0.0631968
0.195,29,0.16248,0.062299
0.196,29,0.161164,0.0614012
0.197,29,0.159848,0.0605034
0.198,29,0.158532,0.0596056
0.199,29,0.157216,0.0587078
0.2,29,0.1559,0.05781
0.201,29,0.15546,0.0575936
0.202,29,0.15502,0.0573772
0.203,29,0.15458,0.0571608
0.204,29,0.15414,0.0569444
0.205,29,0.1537,0.056728
0.206,29,0.15326,0.0565116
0.207,29,0.15282,0.0562952
0.208,29,0.15238,0.0560788
0.209,29,0.15194,0.0558624
0.21,29,0.1515,0.055646
0.211,29,0.15106,0.0554296
0.212,29,0.15062,0.0552132
0.213,29,0.15018,0.0549968
0.214,29,0.14974,0.0547804
0.215,29,0.1493,0.054564
0.216,29,0.14886,0.0543476
0.217,29,0.14842,0.0541312
0.218,29,0.14798,0.0539148
0.219,29,0.14754,0.0536984
0.22,29,0.1471,0.053482
0.221,29,0.14666,0.0532656
0.222,29,0.14622,0.0530492
0.223,29,0.14578,0.0528328
0.224,29,0.14534,0.0526164
0.225,29,0.1449,0.0524
0.226,29,0.14446,0.0521836
0.227,29,0.14402,0.0519672
0.228,29,0.14358,0.0517508
0.229,29,0.14314,0.0515344
0.23,29,0.1427,0.051318
0.231,29,0.14226,0.0511016
0.232,29,0.14182,0.0508852
0.233,29,0.14138,0.0506688
0.234,29,0.14094,0.0504524
0.235,29,0.1405,0.050236
0.236,29,0.14006,0.0500196
0.237,29,0.13962,0.0498032
0.238,29,0.13918,0.0495868
0.239,29,0.13874,0.0493704
0.24,29,0.1383,0.049154
0.241,29,0.13786,0.0489376
0.242,29,0.13742,0.0487212
0.243,29,0.13698,0.0485048
0.244,29,0.13654,0.0482884
0.245,29,0.1361,0.048072
0.246,29,0.13566,0.0478556
0.247,29,0.13522,0.0476392
0.248,29,0.13478,0.0474228
0.249,29,0.13434,0.0472064
0.25,29,0.1339,0.04699
0.251,29,0.13346,0.0467736
0.252,29,0.13302,0.0465572
0.253,29,0.13258,0.0463408
0.254,29,0.13214,0.0461244
0.255,29,0.1317,0.045908
0.256,29,0.13126,0.0456916
0.257,29,0.13082,0.0454752
0.258,29,0.13038,0.0452588
0.259,29,0.12994,0.0450424
0.26,29,0.1295,0.044826
0.261,29,0.12906,0.0446096
0.262,29,0.12862,0.0443932
0.263,29,0.12818,0.0441768
0.264,29,0.12774,0.0439604
0.265,29,0.1273,0.043744
0.266,29,0.12686,0.0435276
0.267,29,0.12642,0.0433112
0.268,29,0.12598,0.0430948
0.269,29,0.12554,0.0428784
0.27,29,0.1251,0.042662
0.271,29,0.12466,0.0424456
0.272,29,0.12422,0.0422292
0.273,29,0.12378,0.0420128
0.274,29,0.12334,0.0417964
0.275,29,0.1229,0.04158
0.276,29,0.12246,0.0413636
0.277,29,0.12202,0.0411472
0.278,29,0.12158,0.0409308
0.279,29,0.12114,0.0407144
0.28,29,0.1207,0.040498
0.281,29,0.12026,0.0402816
0.282,29,0.11982,0.0400652
0.283,29,0.11938,0.0398488
0.284,29,0.11894,0.0396324
0.285,29,0.1185,0.039416
0.286,29,0.11806,0.0391996
0.287,29,0.11762,0.0389832
0.288,29,0.11718,0.0387668
0.289,29,0.11674,0.0385504
0.29,29,0.1163,0.038334
0.291,29,0.11586,0.0381176
0.292,29,0.11542,0.0379012
0.293,29,0.11498,0.0376848
0.294,29,0.11454,0.0374684
0.295,29,0.1141,0.037252
0.296,29,0.11366,0.0370356
0.297,29,0.11322,0.0368192
0.298,29,0.11278,0.0366028
0.299,29,0.11234,0.0363864
0.3,29,0.1119,0.03617
0.301,29,0.1117223,0.0361204
0.302,29,0.1115446,0.0360708
0.303,29,0.1113669,0.0360212
0.304,29,0.1111892,0.0359716
0.305,29,0.1110115,0.035922
0.306,29,0.1108338,0.0358724
0.307,29,0.1106561,0.0358228
0.308,29,0.1104784,0.0357732
0.309,29,0.1103007,0.0357236
0.31,29,0.110123,0.035674
0.311,29,0.1099453,0.0356244
0.312,29,0.1097676,0.0355748
0.313,29,0.1095899,0.0355252
0.314,29,0.1094122,0.0354756
0.315,29,0.1092345,0.035426
0.316,29,0.1090568,0.0353764
0.317,29,0.1088791,0.0353268
0.318,29,0.1087014,0.0352772
0.319,29,0.1085237,0.0352276
0.32,29,0.108346,0.035178
0.321,29,0.1081683,0.0351284
0.322,29,0.1079906,0.0350788
0.323,29,0.1078129,0.0350292
0.324,29,0.1076352,0.0349796
0.325,29,0.1074575,0.03493
0.326,29,0.1072798,0.0348804
0.327,29,0.1071021,0.0348308
0.328,29,0.1069244,0.0347812
0.329,29,0.1067467,0.0347316
0.33,29,0.106569,0.034682
0.331,29,0.1063913,0.0346324
0.332,29,0.1062136,0.0345828
0.333,29,0.1060359,0.0345332
0.334,29,0.1058582,0.0344836
0.335,29,0.1056805,0.034434
0.336,29,0.1055028,0.0343844
0.337,29,0.1053251,0.0343348
0.338,29,0.1051474,0.0342852
0.339,29,0.1049697,0.0342356
0.34,29,0.104792,0.034186
0.341,29,0.1046143,0.0341364
0.342,29,0.1044366,0.0340868
0.343,29,0.1042589,0.0340372
0.344,29,0.1040812,0.0339876
0.345,29,0.1039035,0.033938
0.346,29,0.1037258,0.0338884
0.347,29,0.1035481,0.0338388
0.348,29,0.1033704,0.0337892
0.349,29,0.1031927,0.0337396
0.35,29,0.103015,0.03369
0.351,29,0.1028373,0.0336404
0.352,29,0.1026596,0.0335908
0.353,29,0.1024819,0.0335412
0.354,29,0.1023042,0.0334916
0.355,29,0.1021265,0.033442
0.356,29,0.1019488,0.0333924
0.357,29,0.1017711,0.0333428
0.358,29,0.1015934,0.0332932
0.359,29,0.1014157,0.0332436
0.36,29,0.101238,0.033194
0.361,29,0.1010603,0.0331444
0.362,29,0.1008826,0.0330948
0.363,29,0.1007049,0.0330452
0.364,29,0.1005272,0.0329956
0.365,29,0.1003495,0.032946
0.366,29,0.1001718,0.0328964
0.367,29,0.0999941,0.0328468
0.368,29,0.0998164,0.0327972
0.369,29,0.0996387,0.0327476
0.37,29,0.099461,0.032698
0.371,29,0.0992833,0.0326484
0.372,29,0.0991056,0.0325988
0.373,29,0.0989279,0.0325492
0.374,29,0.0987502,0.0324996
0.375,29,0.0985725,0.03245
0.376,29,0.0983948,0.0324004
0.377,29,0.0982171,0.0323508
0.378,29,0.0980394,0.0323012
0.379,29,0.0978617,0.0322516
0.38,29,0.097684,0.032202
0.381,29,0.0975063,0.0321524
0.382,29,0.0973286,0.0321028
0.383,29,0.0971509,0.0320532
0.384,29,0.0969732,0.0320036
0.385,29,0.0967955,0.031954
0.386,29,0.0966178,0.0319044
0.387,29,0.0964401,0.0318548
0.388,29,0.0962624,0.0318052
0.389,29,0.0960847,0.0317556
0.39,29,0.095907,0.031706
0.391,29,0.0957293,0.0316564
0.392,29,0.0955516,0.0316068
0.393,29,0.0953739,0.0315572
0.394,29,0.0951962,0.0315076
0.395,29,0.0950185,0.031458
0.396,29,0.0948408,0.0314084
0.397,29,0.0946631,0.0313588
0.398,29,0.0944854,0.0313092
0.399,29,0.0943077,0.0312596
0.4,29,0.09413,0.03121
0.401,29,0.0940249,0.0311912
0.402,29,0.0939198,0.0311724
0.403,29,0.0938147,0.0311536
0.404,29,0.0937096,0.0311348
0.405,29,0.0936045,0.031116
0.406,29,0.0934994,0.0310972
0.407,29,0.0933943,0.0310784
0.408,29,0.0932892,0.0310596
0.409,29,0.0931841,0.0310408
0.41,29,0.093079,0.031022
0.411,29,0.0929739,0.0310032
0.412,29,0.0928688,0.0309844
0.413,29,0.0927637,0.0309656
0.414,29,0.0926586,0.0309468
0.415,29,0.0925535,0.030928
0.416,29,0.0924484,0.0309092
0.417,29,0.0923433,0.0308904
0.418,29,0.0922382,0.0308716
0.419,29,0.0921331,0.0308528
0.42,29,0.092028,0.030834
0.421,29,0.0919229,0.0308152
0.422,29,0.0918178,0.0307964
0.423,29,0.0917127,0.0307776
0.424,29,0.0916076,0.0307588
0.425,29,0.0915025,0.03074
0.426,29,0.0913974,0.0307212
0.427,29,0.0912923,0.0307024
0.428,29,0.0911872,0.0306836
0.429,29,0.0910821,0.0306648
0.43,29,0.090977,0.030646
0.431,29,0.0908719,0.0306272
0.432,29,0.0907668,0.0306084
0.433,29,0.0906617,0.0305896
0.434,29,0.0905566,0.0305708
0.435,29,0.0904515,0.030552
0.436,29,0.0903464,0.0305332
0.437,29,0.0902413,0.0305144
0.438,29,0.0901362,0.0304956
0.439,29,0.0900311,0.0304768
0.44,29,0.089926,0.030458
0.441,29,0.0898209,0.0304392
0.442,29,0.0897158,0.0304204
0.443,29,0.0896107,0.0304016
0.444,29,0.0895056,0.0303828
0.445,29,0.0894005,0.030364
0.446,29,0.0892954,0.0303452
0.447,29,0.0891903,0.0303264
0.448,29,0.0890852,0.0303076
0.449,29,0.0889801,0.0302888
0.45,29,0.088875,0.03027
0.451,29,0.0887699,0.0302512
0.452,29,0.0886648,0.0302324
0.453,29,0.0885597,0.0302136
0.454,29,0.0884546,0.0301948
0.455,29,0.0883495,0.030176
0.456,29,0.0882444,0.0301572
0.457,29,0.0881393,0.0301384
0.458,29,0.0880342,0.0301196
0.459,29,0.0879291,0.0301008
0.46,29,0.087824,0.030082
0.461,29,0.0877189,0.0300632
0.462,29,0.0876138,0.0300444
0.463,29,0.0875087,0.0300256
0.464,29,0.0874036,0.0300068
0.465,29,0.0872985,0.029988
0.466,29,0.0871934,0.0299692
0.467,29,0.0870883,0.0299504
0.468,29,0.0869832,0.0299316
0.469,29,0.0868781,0.0299128
0.47,29,0.086773,0.029894
0.471,29,0.0866679,0.0298752
0.472,29,0.0865628,0.0298564
0.473,29,0.0864577,0.0298376
0.474,29,0.0863526,0.0298188
0.475,29,0.0862475,0.0298
0.476,29,0.0861424,0.0297812
0.477,29,0.0860373,0.0297624
0.478,29,0.0859322,0.0297436
0.479,29,0.0858271,0.0297248
0.48,29,0.085722,0.029706
0.481,29,0.0856169,0.0296872
0.482,29,0.0855118,0.0296684
0.483,29,0.0854067,0.0296496
0.484,29,0.0853016,0.0296308
0.485,29,0.0851965,0.029612
0.486,29,0.0850914,0.0295932
0.487,29,0.0849863,0.0295744
0.488,29,0.0848812,0.0295556
0.489,29,0.0847761,0.0295368
0.49,29,0.084671,0.029518
0.491,29,0.0845659,0.0294992
0.492,29,0.0844608,0.0294804
0.493,29,0.0843557,0.0294616
0.494,29,0.0842506,0.0294428
0.495,29,0.0841455,0.029424
0.496,29,0.0840404,0.0294052
0.497,29,0.0839353,0.0293864
0.498,29,0.0838302,0.0293676
0.499,29,0.0837251,0.0293488
0.5,29,0.08362,0.02933
0.001,30,1553.0,1548.0
0.002,30,2375.0,2359.0
0.003,30,831.1,824.4
0.004,30,386.5,382.0
0.005,30,211.8,208.2
0.006,30,129.0,126.1
0.007,30,93.875,91.35
0.008,30,58.75,56.6
0.009,30,44.46084047,42.56406608
0.01,30,233.1,149.7
0.011,30,202.714,131.958
0.012,30,172.328,114.216
0.013,30,141.942,96.474
0.014,30,111.556,78.732
0.015,30,81.17,60.99
0.016,30,72.374,54.764
0.017,30,63.578,48.538
0.018,30,54.782,42.312
0.019,30,45.986,36.086
0.02,30,37.19,29.86
0.021,30,34.678,27.892
0.022,30,32.166,25.924
0.023,30,29.654,23.956
0.024,30,27.142,21.988
0.025,30,24.63,20.02
0.026,30,22.118,18.052
0.027,30,19.606,16.084
0.028,30,17.094,14.116
0.029,30,14.582,12.148
0.03,30,12.07,10.18
0.031,30,11.4014,9.619
0.032,30,10.7328,9.058
0.033,30,10.0642,8.497
0.034,30,9.3956,7.936
0.035,30,8.727,7.375
0.036,30,8.0584,6.814
0.037,30,7.3898,6.253
0.038,30,6.7212,5.692
0.039,30,6.0526,5.131
0.04,30,5.384,4.57
0.041,30,5.1348,4.3549
0.042,30,4.8856,4.1398
0.043,30,4.6364,3.9247
0.044,30,4.3872,3.7096
0.045,30,4.138,3.4945
0.046,30,3.8888,3.2794
0.047,30,3.6396,3.0643
0.048,30,3.3904,2.8492
0.049,30,3.1412,2.6341
0.05,30,2.892,2.419
0.051,30,2.7788,2.32
0.052,30,2.6656,2.221
0.053,30,2.5524,2.122
0.054,30,2.4392,2.023
0.055,30,2.326,1.924
0.056,30,2.2128,1.825
0.057,30,2.0996,1.726
0.058,30,1.9864,1.627
0.059,30,1.8732,1.528
0.06,30,1.76,1.429
0.061,30,1.71382,1.388565
0.062,30,1.66764,1.34813
0.063,30,1.62146,1.307695
0.064,30,1.57528,1.26726
0.065,30,1.5291,1.226825
0.066,30,1.48292,1.18639
0.067,30,1.43674,1.145955
0.068,30,1.39056,1.10552
0.069,30,1.34438,1.065085
0.07,30,1.2982,1.02465
0.071,30,1.25202,0.984215
0.072,30,1.20584,0.94378
0.073,30,1.15966,0.903345
0.074,30,1.11348,0.86291
0.075,30,1.0673,0.822475
0.076,30,1.02112,0.78204
0.077,30,0.97494,0.741605
0.078,30,0.92876,0.70117
0.079,30,0.88258,0.660735
0.08,30,0.8364,0.6203
0.081,30,0.819445,0.605675
0.082,30,0.80249,0.59105
0.083,30,0.785535,0.576425
0.084,30,0.76858,0.5618
0.085,30,0.751625,0.547175
0.086,30,0.73467,0.53255
0.087,30,0.717715,0.517925
0.088,30,0.70076,0.5033
0.089,30,0.683805,0.488675
0.09,30,0.66685,0.47405
0.091,30,0.649895,0.459425
0.092,30,0.63294,0.4448
0.093,30,0.615985,0.430175
0.094,30,0.59903,0.41555
0.095,30,0.582075,0.400925
0.096,30,0.56512,0.3863
0.097,30,0.548165,0.371675
0.098,30,0.53121,0.35705
0.099,30,0.514255,0.342425
0.1,30,0.4973,0.3278
0.101,30,0.492036,0.3235
0.102,30,0.486772,0.3192
0.103,30,0.481508,0.3149
0.104,30,0.476244,0.3106
0.105,30,0.47098,0.3063
0.106,30,0.465716,0.302
0.107,30,0.460452,0.2977
0.108,30,0.455188,0.2934
0.109,30,0.449924,0.2891
0.11,30,0.44466,0.2848
0.111,30,0.439396,0.2805
0.112,30,0.434132,0.2762
0.113,30,0.428868,0.2719
0.114,30,0.423604,0.2676
0.115,30,0.41834,0.2633
0.116,30,0.413076,0.259
0.117,30,0.407812,0.2547
0.118,30,0.402548,0.2504
0.119,30,0.397284,0.2461
0.12,30,0.39202,0.2418
0.121,30,0.386756,0.2375
0.122,30,0.381492,0.2332
0.123,30,0.376228,0.2289
0.124,30,0.370964,0.2246
0.125,30,0.3657,0.2203
0.126,30,0.360436,0.216
0.127,30,0.355172,0.2117
0.128,30,0.349908,0.2074
0.129,30,0.344644,0.2031
0.13,30,0.33938,0.1988
0.131,30,0.334116,0.1945
0.132,30,0.328852,0.1902
0.133,30,0.323588,0.1859
0.134,30,0.318324,0.1816
0.135,30,0.31306,0.1773
0.136,30,0.307796,0.173
0.137,30,0.302532,0.1687
0.138,30,0.297268,0.1644
0.139,30,0.292004,0.1601
0.14,30,0.28674,0.1558
0.141,30,0.281476,0.1515
0.142,30,0.276212,0.1472
0.143,30,0.270948,0.1429
0.144,30,0.265684,0.1386
0.145,30,0.26042,0.1343
0.146,30,0.255156,0.13
0.147,30,0.249892,0.1257
0.148,30,0.244628,0.1214
0.149,30,0.239364,0.1171
0.15,30,0.2341,0.1128
0.151,30,0.232652,0.111789
0.152,30,0.231204,0.110778
0.153,30,0.229756,0.109767
0.154,30,0.228308,0.108756
0.155,30,0.22686,0.107745
0.156,30,0.225412,0.106734
0.157,30,0.223964,0.105723
0.158,30,0.222516,0.104712
0.159,30,0.221068,0.103701
0.16,30,0.21962,0.10269
0.161,30,0.218172,0.101679
0.162,30,0.216724,0.100668
0.163,30,0.215276,0.099657
0.164,30,0.213828,0.098646
0.165,30,0.21238,0.097635
0.166,30,0.210932,0.096624
0.167,30,0.209484,0.095613
0.168,30,0.208036,0.094602
0.169,30,0.206588,0.093591
0.17,30,0.20514,0.09258
0.171,30,0.203692,0.091569
0.172,30,0.202244,0.090558
0.173,30,0.200796,0.089547
0.174,30,0.199348,0.088536
0.175,30,0.1979,0.087525
0.176,30,0.196452,0.086514
0.177,30,0.195004,0.085503
0.178,30,0.193556,0.084492
0.179,30,0.192108,0.083481
0.18,30,0.19066,0.08247
0.181,30,0.189212,0.081459
0.182,30,0.187764,0.080448
0.183,30,0.186316,0.079437
0.184,30,0.184868,0.078426
0.185,30,0.18342,0.077415
0.186,30,0.181972,0.076404
0.187,30,0.180524,0.075393
0.188,30,0.179076,0.074382
0.189,30,0.177628,0.073371
0.19,30,0.17618,0.07236
0.191,30,0.174732,0.071349
0.192,30,0.173284,0.070338
0.193,30,0.171836,0.069327
0.194,30,0.170388,0.068316
0.195,30,0.16894,0.067305
0.196,30,0.167492,0.066294
0.197,30,0.166044,0.065283
0.198,30,0.164596,0.064272
0.199,30,0.163148,0.063261
0.2,30,0.1617,0.06225
0.201,30,0.161224,0.0620039
0.202,30,0.160748,0.0617578
0.203,30,0.160272,0.0615117
0.204,30,0.159796,0.0612656
0.205,30,0.15932,0.0610195
0.206,30,0.158844,0.0607734
0.207,30,0.158368,0.0605273
0.208,30,0.157892,0.0602812
0.209,30,0.157416,0.0600351
0.21,30,0.15694,0.059789
0.211,30,0.156464,0.0595429
0.212,30,0.155988,0.0592968
0.213,30,0.155512,0.0590507
0.214,30,0.155036,0.0588046
0.215,30,0.15456,0.0585585
0.216,30,0.154084,0.0583124
0.217,30,0.153608,0.0580663
0.218,30,0.153132,0.0578202
0.219,30,0.152656,0.0575741
0.22,30,0.15218,0.057328
0.221,30,0.151704,0.0570819
0.222,30,0.151228,0.0568358
0.223,30,0.150752,0.0565897
0.224,30,0.150276,0.0563436
0.225,30,0.1498,0.0560975
0.226,30,0.149324,0.0558514
0.227,30,0.148848,0.0556053
0.228,30,0.148372,0.0553592
0.229,30,0.147896,0.0551131
0.23,30,0.14742,0.054867
0.231,30,0.146944,0.0546209
0.232,30,0.146468,0.0543748
0.233,30,0.145992,0.0541287
0.234,30,0.145516,0.0538826
0.235,30,0.14504,0.0536365
0.236,30,0.144564,0.0533904
0.237,30,0.144088,0.0531443
0.238,30,0.143612,0.0528982
0.239,30,0.143136,0.0526521
0.24,30,0.14266,0.052406
0.241,30,0.142184,0.0521599
0.242,30,0.141708,0.0519138
0.243,30,0.141232,0.0516677
0.244,30,0.140756,0.0514216
0.245,30,0.14028,0.0511755
0.246,30,0.139804,0.0509294
0.247,30,0.139328,0.0506833
0.248,30,0.138852,0.0504372
0.249,30,0.138376,0.0501911
0.25,30,0.1379,0.049945
0.251,30,0.137424,0.0496989
0.252,30,0.136948,0.0494528
0.253,30,0.136472,0.0492067
0.254,30,0.135996,0.0489606
0.255,30,0.13552,0.0487145
0.256,30,0.135044,0.0484684
0.257,30,0.134568,0.0482223
0.258,30,0.134092,0.0479762
0.259,30,0.133616,0.0477301
0.26,30,0.13314,0.047484
0.261,30,0.132664,0.0472379
0.262,30,0.132188,0.0469918
0.263,30,0.131712,0.0467457
0.264,30,0.131236,0.0464996
0.265,30,0.13076,0.0462535
0.266,30,0.130284,0.0460074
0.267,30,0.129808,0.0457613
0.268,30,0.129332,0.0455152
0.269,30,0.128856,0.0452691
0.27,30,0.12838,0.045023
0.271,30,0.127904,0.0447769
0.272,30,0.127428,0.0445308
0.273,30,0.126952,0.0442847
0.274,30,0.126476,0.0440386
0.275,30,0.126,0.0437925
0.276,30,0.125524,0.0435464
0.277,30,0.125048,0.0433003
0.278,30,0.124572,0.0430542
0.279,30,0.124096,0.0428081
0.28,30,0.12362,0.042562
0.281,30,0.123144,0.0423159
0.282,30,0.122668,0.0420698
0.283,30,0.122192,0.0418237
0.284,30,0.121716,0.0415776
0.285,30,0.12124,0.0413315
0.286,30,0.120764,0.0410854
0.287,30,0.120288,0.0408393
0.288,30,0.119812,0.0405932
0.289,30,0.119336,0.0403471
0.29,30,0.11886,0.040101
0.291,30,0.118384,0.0398549
0.292,30,0.117908,0.0396088
0.293,30,0.117432,0.0393627
0.294,30,0.116956,0.0391166
0.295,30,0.11648,0.0388705
0.296,30,0.116004,0.0386244
0.297,30,0.115528,0.0383783
0.298,30,0.115052,0.0381322
0.299,30,0.114576,0.0378861
0.3,30,0.1141,0.03764
0.301,30,0.1139129,0.0375831
0.302,30,0.1137258,0.0375262
0.303,30,0.1135387,0.0374693
0.304,30,0.1133516,0.0374124
0.305,30,0.1131645,0.0373555
0.306,30,0.1129774,0.0372986
0.307,30,0.1127903,0.0372417
0.308,30,0.1126032,0.0371848
0.309,30,0.1124161,0.0371279
0.31,30,0.112229,0.037071
0.311,30,0.1120419,0.0370141
0.312,30,0.1118548,0.0369572
0.313,30,0.1116677,0.0369003
0.314,30,0.1114806,0.0368434
