E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_88.01keV,subshell_MT535_15.87keV,subshell_MT536_15.21keV,subshell_MT537_13.04keV,subshell_MT538_3.86keV,subshell_MT539_3.56keV,subshell_MT540_3.07keV,subshell_MT541_2.59keV,subshell_MT542_2.49keV,subshell_MT543_0.90keV,subshell_MT544_0.77keV,subshell_MT545_0.65keV,subshell_MT546_0.44keV,subshell_MT547_0.42keV,subshell_MT548_0.15keV,subshell_MT549_0.14keV,subshell_MT550_0.15keV,MT551,MT552,MT553,MT554,MT559,MT560,MT561
360.0,1.7945040633419524,0.13175992888627466,0.4847173814166784,0.0,0.0,0.0,1.1780267543369418,0.9596736978128533,0.11161182717128822,0.032711213963213075,0.02274126198833489,0.02490692048759911,0.007932721499797608,0.005765041099697807,0.00022335563981881005,0.00021378164932969176,0.006409846591746798,0.0020043963415132186,0.0014441235907418446,6.097766157867837e-05,5.777720715950595e-05,3.0105183296567737e-07,3.1314963172480123e-07,0.0013935496187784681,0.000392502476716433,0.0002729064606909764,7.93440897098149e-06,7.3113817178930155e-06,0.0001784108430637083,1.0634635552967052e-05,5.947209902188511e-06
361.0,1.7850638994879773,0.13096865139134828,0.48428743235672883,0.0,0.0,0.0,1.1698078165701444,0.9529843315308835,0.110870441389875,0.03247000185718376,0.022561456660361356,0.02473418993072209,0.00787272818115633,0.0057187517906494905,0.0002213154095483063,0.0002117470605586963,0.006368778322131217,0.001989879149138578,0.0014325528538848748,6.040038108807529e-05,5.723880340372305e-05,2.978319796052726e-07,3.0986692027154426e-07,0.001384203920198587,0.00038964553484351126,0.00027077012773185703,7.860831385165555e-06,7.245021723551636e-06,0.00017721446830962985,1.0554267104447724e-05,5.900706677414647e-06
362.0,1.775638971737644,0.1301773738964219,0.48385748329677924,0.0,0.0,0.0,1.1616041150546028,0.9462949652489137,0.11012905560846177,0.032228789751154445,0.022384196585839726,0.0245737109252536,0.007812734862515054,0.005672462481601174,0.00021927517927780251,0.0002098410489865964,0.006328012323711813,0.0019753619567639377,0.001420982117027905,5.983021254261427e-05,5.670039964794014e-05,2.9461212624486775e-07,3.0658420881828735e-07,0.0013748582216187057,0.0003867885929705895,0.0002686350345279926,7.787253799349621e-06,7.179901666055797e-06,0.0001760180935555514,1.0473898655928395e-05,5.854230389024784e-06
363.0,1.7663178708523504,0.1294898932759014,0.48342753423682966,0.0,0.0,0.0,1.1534004419993704,0.9396055989669438,0.10938766982704855,0.03198757764512513,0.0222069365113181,0.024413231919785113,0.007752741543873777,0.005626173172552858,0.00021723494900729873,0.00020793503741449652,0.006287246325292408,0.0019608447643892973,0.001409411380170935,5.9288236526371845e-05,5.6161995892157226e-05,2.913922728844629e-07,3.033014973650304e-07,0.0013655125230388244,0.0003839316510976678,0.0002664999413241281,7.713676213533687e-06,7.1147816085599585e-06,0.00017482171880147293,1.0393530207409065e-05,5.807754100634922e-06
364.0,1.7573197875965212,0.12888340341016713,0.4829975851768801,0.0,0.0,0.0,1.1454387991874628,0.9331537676861512,0.10864628404563532,0.03174636553909582,0.022029676436796472,0.024252752914316625,0.007695030428724956,0.005581601276994577,0.00021521480717994222,0.00020602902584239662,0.006246480326873004,0.0019463275720146569,0.0013982692817404265,5.874626051012942e-05,5.5664955819092224e-05,2.8832957700189713e-07,3.002409349922432e-07,0.0013561668244589434,0.00038107470922474606,0.00026436484812026364,7.640098627717755e-06,7.04966155106412e-06,0.00017362534404739447,1.0317384908362099e-05,5.76127781224506e-06
365.0,1.7485435358332198,0.12827691354443288,0.4825676361169305,0.0,0.0,0.0,1.1376989858198783,0.9269127100690927,0.1079048982642221,0.03151170144697098,0.021852416362274845,0.024092273908848136,0.007639950992377315,0.005538197353952289,0.00021328408652101312,0.00020412301427029673,0.0062057143284536,0.0019318103796400164,0.0013874186902209276,5.8204284493887e-05,5.5171417638790234e-05,2.85326210098941e-07,2.971991734598838e-07,0.0013470959224554122,0.0003782177673518243,0.0002622364013658514,7.57150981114602e-06,6.9845414935682815e-06,0.00017246414294089628,1.024338956287779e-05,5.7149462387417395e-06
366.0,1.7398287603673757,0.12767042367869863,0.4821376870569809,0.0,0.0,0.0,1.1300206496542367,0.9206716524520341,0.10721235738949841,0.03128914199413771,0.021675156287753218,0.02393179490337965,0.007584871556029674,0.005494793430910002,0.00021135336586208402,0.00020225576176697595,0.006164948330034195,0.0019172931872653758,0.0013765680987014284,5.7662308477644576e-05,5.4677879458488244e-05,2.8232284319598483e-07,2.9415741192752433e-07,0.0013383394962744872,0.00037536082547890256,0.0002602382156836102,7.50385255206583e-06,6.919421436072442e-06,0.00017134319438013136,1.0169394217393482e-05,5.671450873715671e-06
367.0,1.7311188345772754,0.12706393381296438,0.4817077379970313,0.0,0.0,0.0,1.122347161927079,0.9144305948349756,0.10652416664533598,0.031066582541304445,0.021497896213231588,0.023771315897911163,0.007529792119682032,0.005451389507867715,0.00020942264520315492,0.00020047897250452738,0.006124182331614791,0.001903160725390243,0.0013657175071819295,5.714469868200303e-05,5.4184341278186255e-05,2.793194762930287e-07,2.9111565039516493e-07,0.0013295830700935623,0.0003725038836059808,0.000258240030001369,7.436195292985638e-06,6.854301378576604e-06,0.00017022224581936642,1.0095398871909173e-05,5.627955508689601e-06
368.0,1.7224105352597026,0.12645744394723013,0.48127778893708173,0.0,0.0,0.0,1.1146753031580272,0.908189537217917,0.10583597590117357,0.030844023088471176,0.021321555214958324,0.023610836892442675,0.007474712683334391,0.005407985584825427,0.00020749192454422581,0.0001987021832420788,0.0060834163331953866,0.0018895439739544668,0.0013548669156624304,5.66380942639293e-05,5.3690803097884265e-05,2.7631610939007254e-07,2.8807388886280553e-07,0.0013208266439126374,0.0003698228116230635,0.0002562418443191278,7.368538033905448e-06,6.79420496115773e-06,0.00016910129725860147,1.0021403526424865e-05,5.584460143663531e-06
369.0,1.713719668707545,0.12585095408149588,0.48084783987713214,0.0,0.0,0.0,1.1070208749656811,0.9019484796008584,0.10514778515701113,0.03062146363563791,0.021158503411907517,0.023452837636701425,0.00741963324698675,0.005365766706972918,0.0002056726173015242,0.00019692539397963023,0.006042650334775982,0.0018759272225186906,0.0013443121247227329,5.6131489845855564e-05,5.319726491758227e-05,2.733127424871164e-07,2.850321273304461e-07,0.0013120702177317125,0.00036721091627376517,0.0002542436586368866,7.300880774825256e-06,6.736084541500772e-06,0.00016798034869783656,9.947408180940555e-06,5.5409647786374625e-06
370.0,1.7051716863401416,0.12524446421576163,0.48041789081718256,0.0,0.0,0.0,1.099509331415866,0.8958405073628498,0.1044595944128487,0.03039890418280464,0.02099545160885671,0.023302471720552113,0.007364553810639108,0.005325249800379364,0.00020387360842503852,0.00019514860471718165,0.006001884336356578,0.0018623104710829145,0.0013341821649114581,5.562488542778183e-05,5.272234537419589e-05,2.704290354466655e-07,2.819903657980867e-07,0.0013033137915507878,0.00036459902092446676,0.00025224547295464535,7.233223515745065e-06,6.677964121843814e-06,0.0001668594001370716,9.873412835456247e-06,5.497469413611393e-06
371.0,1.6969378650330762,0.12463797435002737,0.47998794175723297,0.0,0.0,0.0,1.0923119490719053,0.8900457319809013,0.10377140366868627,0.030176344729971376,0.020832399805805903,0.0231521058044028,0.007310098396776024,0.0052847328937858104,0.00020207459954855282,0.00019337181545473308,0.0059611183379371735,0.0018486937196471383,0.0013240522051001832,5.51182810097081e-05,5.225997503027523e-05,2.676661116187664e-07,2.790808137061567e-07,0.0012948444558809483,0.00036198712557516835,0.00025024728727240415,7.168759233248542e-06,6.619843702186856e-06,0.00016577520231467562,9.799417489971939e-06,5.453974048585323e-06
372.0,1.6887094528797422,0.12403148448429312,0.4795579926972834,0.0,0.0,0.0,1.0851199753989573,0.8842509565989528,0.10308321292452385,0.029953785277138108,0.0206693480027551,0.02300173988825349,0.007258437624811765,0.005244215987192257,0.00020027559067206714,0.0001915950261922845,0.005922622409450255,0.0018350769682113624,0.0013139222452889085,5.4611676591634365e-05,5.1797604686354576e-05,2.649031877908674e-07,2.762872806035537e-07,0.0012866773019854234,0.00035937523022586994,0.00024824910159016296,7.105226733997401e-06,6.561723282529898e-06,0.00016472968707808056,9.728379278655519e-06,5.410478683559254e-06
373.0,1.6804833066925882,0.12342499461855887,0.4791280436373338,0.0,0.0,0.0,1.0779302689784074,0.8784561812170042,0.10239502218036142,0.02973122582430484,0.02050629619970429,0.022851373972104176,0.007206776852847507,0.005203699080598703,0.00019847658179558144,0.00018983629478480556,0.005885449544609762,0.0018223019907667613,0.0013037922854776337,5.410507217356064e-05,5.1335234342433915e-05,2.621402639629683e-07,2.734937475009507e-07,0.0012785101480898985,0.0003567633348765716,0.0002463285115872751,7.0416942347462605e-06,6.50360286287294e-06,0.0001636841718414855,9.660746097904191e-06,5.368669644912589e-06
374.0,1.6722576267512224,0.1228185047528246,0.4786980945773842,0.0,0.0,0.0,1.0707410268497515,0.8726614058350557,0.10170683143619899,0.02950866637147157,0.020343244396653484,0.022701008055954864,0.0071551160808832484,0.005163182174005149,0.00019667757291909576,0.00018820322904829667,0.00584827667976927,0.0018095865947158078,0.0012936623256663588,5.363059476344377e-05,5.087286399851326e-05,2.593773401350692e-07,2.707002143983478e-07,0.0012703429941943736,0.00035432246900165903,0.0002444832286159635,6.97816173549512e-06,6.445482443215982e-06,0.00016263865660489044,9.593112917152863e-06,5.3284971952481925e-06
375.0,1.664053147234653,0.12221201488709035,0.47826814551743463,0.0,0.0,0.0,1.0635729855413594,0.8668666304531072,0.1010357254276869,0.02928817182412453,0.02018019259360268,0.022552632663635854,0.00710345530891899,0.005122665267411596,0.00019487856404261006,0.00018657016331178778,0.005811103814928777,0.0017968711986648543,0.001283532365855084,5.316344678076607e-05,5.0434849653502285e-05,2.566144163071702e-07,2.679066812957448e-07,0.0012621758402988487,0.0003519100819368103,0.0002426379456446519,6.915276197000633e-06,6.387362023559024e-06,0.00016159314136829535,9.525479736401535e-06,5.288324745583796e-06
376.0,1.655918510863525,0.1216055250213561,0.477838196457485,0.0,0.0,0.0,1.056474789333539,0.8610718550711587,0.10040641345599541,0.02908474089945017,0.020019976037323445,0.02241238022144131,0.007051794536954732,0.005082148360818042,0.00019309734871204642,0.0001849370975752789,0.005773930950088285,0.001784155802613901,0.0012734024060438091,5.269629879808837e-05,5.0003635566621625e-05,2.538952459099121e-07,2.651131481931418e-07,0.0012540086864033238,0.0003494976948719615,0.00024079266267334025,6.855879958117326e-06,6.330022969710501e-06,0.00016054762613170029,9.457846555650205e-06,5.248152295919401e-06
377.0,1.647802726925183,0.12099903515562185,0.4774082473975354,0.0,0.0,0.0,1.0493954450918956,0.8552770796892102,0.0997771014843039,0.028881309974775806,0.019874361176287218,0.022272127779246764,0.0070022743390834785,0.0050432210230893166,0.00019143482794928624,0.00018330403183877,0.005736758085247792,0.0017714404065629476,0.001263669266908573,5.2229150815410674e-05,4.957242147974097e-05,2.514014083713179e-07,2.62474080499927e-07,0.0012458415325077988,0.00034708530780711277,0.00023894737970202865,6.796483719234019e-06,6.276707909170129e-06,0.00015950211089510522,9.390213374898877e-06,5.207979846255005e-06
378.0,1.6396902600059104,0.1203925452898876,0.4769782983375858,0.0,0.0,0.0,1.0423194169677645,0.8494823043072617,0.09914778951261238,0.028677879050101444,0.019728746315250987,0.022131875337052218,0.0069540355236224795,0.005005919634597219,0.00018977230718652605,0.0001816709661022611,0.0056995852204073,0.001758725010511994,0.001254342030461518,5.1762002832732973e-05,4.9141207392860314e-05,2.4890757083272375e-07,2.5985370208474435e-07,0.001237674378612274,0.000344672920742264,0.00023710209673071702,6.737087480350712e-06,6.223392848629759e-06,0.00015845659565851016,9.325345780178739e-06,5.167807396590609e-06
379.0,1.6315777959274114,0.11978605542415334,0.47654834927763623,0.0,0.0,0.0,1.0352433910010834,0.8436875289253132,0.09851847754092088,0.02847444812542708,0.01958313145421476,0.021991622894857673,0.0069057967081614805,0.004968618246105121,0.0001881097864237659,0.00018003790036575225,0.005662412355566807,0.0017460096144610406,0.001245014794014463,5.129485485005527e-05,4.870999330597966e-05,2.4641373329412953e-07,2.572333236695616e-07,0.001229507224716749,0.00034226053367741524,0.00023525681375940539,6.677691241467405e-06,6.170077788089388e-06,0.0001574110804219151,9.262867533473504e-06,5.127634946926214e-06
380.0,1.6238360978360593,0.11917956555841909,0.47611840021768664,0.0,0.0,0.0,1.028538132327864,0.8382632733056762,0.09788916556922937,0.02827101720075272,0.019437516593178533,0.021851370452663128,0.0068575578927004815,0.004931316857613024,0.0001864472656610057,0.00017840483462924336,0.005625239490726315,0.0017332942184100871,0.001235687557567408,5.082770686737757e-05,4.827877921909901e-05,2.4391989575553536e-07,2.546129452543789e-07,0.0012215591196621097,0.00033984814661256645,0.00023341153078809378,6.618295002584098e-06,6.116762727549017e-06,0.00015639360436277036,9.200389286768269e-06,5.087462497261818e-06
381.0,1.6162216728367325,0.11857307569268484,0.47568845115773706,0.0,0.0,0.0,1.0219601464601986,0.8329626178268448,0.09725985359753787,0.028067586276078357,0.019291901732142305,0.021711118010468582,0.0068093190772394825,0.004894015469120926,0.00018478474489824553,0.00017691526850645203,0.00559039940520981,0.0017211202066779094,0.0012263603211203529,5.039288483540277e-05,4.784756513221835e-05,2.414260582169412e-07,2.5209714159122634e-07,0.0012140475945087031,0.0003374357595477177,0.000231694454704107,6.558898763700791e-06,6.063447667008646e-06,0.00015543201237620255,9.137911040063032e-06,5.0500903198389636e-06
382.0,1.608607983726114,0.11796658582695059,0.47525850209778747,0.0,0.0,0.0,1.0153828953895783,0.8276619623480133,0.09663054162584636,0.027864155351403994,0.019146286871106078,0.021570865568274034,0.0067610802617784835,0.004856714080628828,0.00018315419371345,0.00017545923165437145,0.005555711445590975,0.0017094090423206685,0.0012170330846732978,4.996561589380932e-05,4.743161498868413e-05,2.3893222067834696e-07,2.496495086453857e-07,0.0012065360693552965,0.0003350233724828689,0.00023000733468286306,6.500063466043626e-06,6.010132606468275e-06,0.00015447042038963473,9.075432793357796e-06,5.013372437459964e-06
383.0,1.6009975663915106,0.11736009596121633,0.4748285530378379,0.0,0.0,0.0,1.008808917688721,0.8223613068691819,0.09600122965415486,0.027663869325803427,0.01900067201006985,0.021430613126079488,0.006712841446317484,0.00481941269213673,0.00018162611414383295,0.00017400319480229086,0.00552102348597214,0.0016976978779634276,0.0012077058482262428,4.953834695221588e-05,4.703506568354997e-05,2.3654702195981512e-07,2.4720187569954515e-07,0.0011990245442018899,0.0003326109854180202,0.0002283202146616191,6.445277728254643e-06,5.9588747979545085e-06,0.0001535088284030669,9.012954546652561e-06,4.976654555080965e-06
384.0,1.5933973390750034,0.11675360609548208,0.4743986039778883,0.0,0.0,0.0,1.0022451296317718,0.8170606513903503,0.09537191768246335,0.027473694761114203,0.018855057149033624,0.021290360683884943,0.006664602630856485,0.004782111303644633,0.0001800980345742159,0.00017254715795021026,0.005486335526353306,0.0016859867136061867,0.0011983786117791878,4.911107801062243e-05,4.66385163784158e-05,2.3422961574081992e-07,2.4475424275370453e-07,0.0011915130190484832,0.000330275516541808,0.0002266330946403752,6.3904919904656615e-06,5.908900733949482e-06,0.0001525472364164991,8.950476299947326e-06,4.939936672701965e-06
385.0,1.5858333647165026,0.11614711622974783,0.4739686549179387,0.0,0.0,0.0,0.9957175944798997,0.8117599959115189,0.09476601764774635,0.02728352019642498,0.018709442287997397,0.021160660343294547,0.006616872845534319,0.0047461329288480975,0.00017856995500459884,0.00017109112109812969,0.0054516475667344706,0.0016742755492489458,0.0011893807791868022,4.8683809069028985e-05,4.624196707328164e-05,2.3191220952182474e-07,2.423066098078639e-07,0.0011840014938950766,0.00032806793389009403,0.00022494597461913124,6.335706252676679e-06,5.858926669944456e-06,0.00015158564442993127,8.887998053242089e-06,4.903218790322966e-06
386.0,1.5783134657003057,0.11554062636401358,0.47353870585798913,0.0,0.0,0.0,0.989234133101613,0.8064593404326874,0.09419405975977482,0.02709334563173576,0.018567495844560855,0.021031660751454257,0.0065724463616653695,0.004712072632211862,0.0001770418754349818,0.00016963508424604909,0.005416959607115636,0.001662564384891705,0.001180860509556674,4.8283350208769866e-05,4.5845417768147474e-05,2.2959480330282956e-07,2.3985897686202334e-07,0.00117648996874167,0.00032586035123838,0.0002232956869610234,6.280920514887697e-06,5.80895260593943e-06,0.00015062405244336343,8.825519806536853e-06,4.867302379950243e-06
387.0,1.5708029397015506,0.11493413649827931,0.47310875679803954,0.0,0.0,0.0,0.9827600463867113,0.801158684953856,0.09362210187180331,0.026903171067046535,0.018434122181075607,0.02090266115961397,0.00652801987779642,0.004678012335575626,0.0001755137958653647,0.0001681790473939685,0.005382978677084403,0.001650853220534464,0.0011723402399265454,4.788746216448983e-05,4.544886846301331e-05,2.2727739708383439e-07,2.3742743405061529e-07,0.0011689784435882635,0.00032365276858666595,0.00022173147381330028,6.226134777098715e-06,5.758978541934405e-06,0.0001496624604567956,8.763041559831618e-06,4.833258950419736e-06
388.0,1.5632941813386583,0.11432764663254506,0.47267880773808996,0.0,0.0,0.0,0.9762877286921264,0.7958580294750246,0.0930501439838318,0.02671299650235731,0.01830074851759036,0.02077366156777368,0.00648359339392747,0.00464395203893939,0.00017398571629574766,0.00016672301054188792,0.005350765011735394,0.0016391420561772231,0.0011638199702964172,4.749157412020979e-05,4.505231915787914e-05,2.2506983428526166e-07,2.3517240044920704e-07,0.001161466918434857,0.00032144518593495196,0.00022016726066557716,6.171349039309733e-06,5.711114859372753e-06,0.0001487008684702278,8.700563313126381e-06,4.799215520889227e-06
389.0,1.5557884186681197,0.11372115676681081,0.47224885867814037,0.0,0.0,0.0,0.9698184033664503,0.7905573739961931,0.09247818609586028,0.026525809606627468,0.018167374854105117,0.020644661975933395,0.00643916691005852,0.0046098917423031535,0.0001724576367261306,0.00016526697368980732,0.005318551346386385,0.0016274308918199823,0.0011552997006662887,4.709568607592975e-05,4.465576985274498e-05,2.2292653591089698e-07,2.3291736684779882e-07,0.0011539553932814503,0.0003192376032832379,0.00021860304751785404,6.1165633015207505e-06,5.664485855073978e-06,0.00014773927648365997,8.643028363799421e-06,4.7651720913587195e-06
390.0,1.5487590696296563,0.11311466690107656,0.4718189096181908,0.0,0.0,0.0,0.9638254933207506,0.785721050534361,0.09190622820788875,0.0263488576829506,0.01803400119061987,0.02051566238409311,0.006394740426189571,0.004575831445666917,0.00017092955715651356,0.0001639255095595591,0.005286337681037376,0.001616689050218056,0.0011467794310361604,4.669979803164972e-05,4.429980052898009e-05,2.207832375365323e-07,2.3066233324639058e-07,0.0011470804875488563,0.0003170300206315239,0.00021703883437013092,6.066232025137009e-06,5.617856850775202e-06,0.00014685925821884488,8.585845935950448e-06,4.731128661828211e-06
391.0,1.5417543563481577,0.1125081770353423,0.4713889605582412,0.0,0.0,0.0,0.9578572196420791,0.7809066575091891,0.09133427031991724,0.02617190575927373,0.017900627527134626,0.02038666279225282,0.006350313942320621,0.004543839103540266,0.00016943465480866374,0.0001625894632419221,0.005254124015688367,0.0016059929898039657,0.0011387757994545653,4.6303909987369685e-05,4.394574780083752e-05,2.186399391621676e-07,2.2840729964498233e-07,0.0011402356494001756,0.0003148224379798099,0.0002154746212224078,6.016111133305971e-06,5.571227846476426e-06,0.0001459830926871443,8.528663508101472e-06,4.697085232297703e-06
392.0,1.5347551196327684,0.11190168716960805,0.47095901149829156,0.0,0.0,0.0,0.9518944215290677,0.7760922644840171,0.09076711207801234,0.025994953835596857,0.01776725386364938,0.020257663200412532,0.006305887458451671,0.004512259972201008,0.0001680538462873742,0.0001612534169242851,0.005221910350339358,0.0015952969293898756,0.0011308754005184866,4.590802194308965e-05,4.3591695072694954e-05,2.1649664078780293e-07,2.2615226604357409e-07,0.0011333908112514948,0.0003126605373509991,0.00021391040807468468,5.965990241474933e-06,5.524598842177651e-06,0.00014510692715544374,8.471481080252497e-06,4.663041802767195e-06
393.0,1.527784203061689,0.1112951973038738,0.47052906243834197,0.0,0.0,0.0,0.9459599441654175,0.7712778714588452,0.09022817844447448,0.025818001911919988,0.017633880200164136,0.020128663608572243,0.006261460974582722,0.004480680840861751,0.00016667303776608466,0.0001599173706066481,0.005189696684990349,0.0015846008689757852,0.0011229750015824078,4.5512133898809616e-05,4.3237642344552385e-05,2.1435334241343825e-07,2.2389723244216587e-07,0.001126545973102814,0.00031059503083137553,0.0002123461949269616,5.915869349643894e-06,5.477969837878875e-06,0.00014423076162374318,8.414298652403524e-06,4.628998373236687e-06
394.0,1.5208264332137573,0.11068870743813955,0.4700991133783924,0.0,0.0,0.0,0.94003861202175,0.7664634784336732,0.08968924481093661,0.025641049988243115,0.017506736048147117,0.02000483624688828,0.006218777584279627,0.004449101709522492,0.00016529222924479512,0.0001585813242890111,0.00515748301964134,0.0015739048085616951,0.0011150746026463293,4.511705166798897e-05,4.288358961640982e-05,2.1221004403907354e-07,2.217487202339256e-07,0.0011197011349541334,0.00030852952431175193,0.00021078198177923847,5.865748457812856e-06,5.4313408335801e-06,0.00014335459609204258,8.357116224554549e-06,4.594954943706179e-06
395.0,1.5138794215534213,0.1100822175724053,0.4696691643184428,0.0,0.0,0.0,0.9341280395839604,0.7616490854085013,0.08915031117739874,0.025464098064566246,0.017381861047645348,0.019887333054595273,0.006178225502646409,0.004417522578183235,0.00016391142072350558,0.00015724527797137408,0.005125269354292331,0.0015632087481476048,0.0011071742037102505,4.4753500934972895e-05,4.252953688826725e-05,2.1007281023536619e-07,2.1973045345440657e-07,0.0011128562968054526,0.00030646401779212834,0.00020921776863151535,5.8188684247448555e-06,5.384828918698595e-06,0.00014247843056034202,8.299933796705575e-06,4.560911514175671e-06
396.0,1.5070002271152352,0.10947572770667104,0.4692392152584932,0.0,0.0,0.0,0.9282852844226969,0.7569018233842544,0.08861137754386088,0.025287146140889376,0.01725698604714358,0.019769829862302267,0.006137673421013191,0.0043859434468439765,0.00016253061220221604,0.00015592407655800957,0.005093055688943322,0.001553119270410495,0.0010992738047741718,4.4389950201956815e-05,4.217548416012468e-05,2.0812211128482403e-07,2.1771218667488758e-07,0.001106011458656772,0.00030439851127250474,0.00020771216438687394,5.772417029208538e-06,5.341918337254494e-06,0.00014160226502864145,8.2427513688566e-06,4.5281406643476105e-06
397.0,1.5004319543570186,0.10886923784093679,0.46880926619854363,0.0,0.0,0.0,0.9227534506756588,0.7524646280290944,0.08807244391032301,0.025110194217212504,0.01713211104664181,0.01965232667000926,0.0060971213393799725,0.004354364315504719,0.00016114980368092652,0.0001546714637335438,0.0050610809614694266,0.0015432350263394335,0.001091373405838093,4.402639946894074e-05,4.182143143198211e-05,2.0617141233428186e-07,2.1569391989536856e-07,0.0010994063655228958,0.00030233300475288115,0.00020627463155844418,5.725965633672221e-06,5.299007755810393e-06,0.0001407567845237335,8.18845741458938e-06,4.496847854510626e-06
398.0,1.4939577465864609,0.10835364906218052,0.46837931713859404,0.0,0.0,0.0,0.9172247811049309,0.7480274326739345,0.08753351027678515,0.024933705256515903,0.017007236046140038,0.019534823477716255,0.006056569257746754,0.0043227851841654615,0.00015976899515963698,0.00015341885090907806,0.005031607283679636,0.001533350782268372,0.0010834730069020143,4.366284873592467e-05,4.146737870383954e-05,2.042207133837397e-07,2.1367565311584954e-07,0.0010929558869929323,0.00030029164531759504,0.00020483709873001443,5.679514238135903e-06,5.2560971743662914e-06,0.00013993109318218916,8.134949267786686e-06,4.465555044673642e-06
399.0,1.4876003624036753,0.10789174107824362,0.4679713511729249,0.0,0.0,0.0,0.9117372690573107,0.7435902373187744,0.08702137988580698,0.024771428208592492,0.01688236104563827,0.01941732028542325,0.0060160171761135355,0.004291206052826204,0.00015838818663834744,0.0001521662380846123,0.005002133605889844,0.0015234665381973105,0.0010755726079659355,4.32992980029086e-05,4.113923438262352e-05,2.0227001443319755e-07,2.1165738633633055e-07,0.0010865054084629685,0.00029836798855616625,0.00020339956590158468,5.633062842599585e-06,5.21318659292219e-06,0.00013910540184064482,8.081441120983992e-06,4.434262234836658e-06
400.0,1.4812671123654761,0.10742983309430673,0.4675661022189084,0.0,0.0,0.0,0.906271177068324,0.7391530419636144,0.08652198442346595,0.024609151160669085,0.016765642805173838,0.019299817093130243,0.005975989469968199,0.004259626921486946,0.0001570073781170579,0.00015091362526014653,0.004972659928100053,0.001513582294126249,0.0010676722090298568,4.2935747269892525e-05,4.081419871739119e-05,2.0031931548265537e-07,2.0963911955681153e-07,0.0010800549299330047,0.0002964443317947375,0.00020196203307315492,5.586611447063267e-06,5.17027601147809e-06,0.00013827971049910047,8.027932974181296e-06,4.4029694249996734e-06
401.0,1.474939829538023,0.10696792511036983,0.4671608532648919,0.0,0.0,0.0,0.9008110519013867,0.7347158466084545,0.08602258896112491,0.024446874112745674,0.0166492579559706,0.01918243472640057,0.005938516100475336,0.004230304721373191,0.00015575544124541926,0.0001496625041404405,0.0049431862503102626,0.0015036980500551876,0.001060335717524634,4.257827704096022e-05,4.048916305215886e-05,1.9836861653211322e-07,2.076208527772925e-07,0.0010736044514030412,0.0002945206750333087,0.00020052450024472517,5.540160051526949e-06,5.1273654300339885e-06,0.00013745401915755612,7.974424827378601e-06,4.371676615162688e-06
402.0,1.4686196642407816,0.10650601712643293,0.4667556043108753,0.0,0.0,0.0,0.8953580426356651,0.7302786512532945,0.08552319349878389,0.024284597064822264,0.01653287310676736,0.019071695547057843,0.005901042730982473,0.004201282955431626,0.0001545035043737806,0.00014849334799941087,0.004913712572520472,0.001493813805984126,0.0010530742912496969,4.2237224278794554e-05,4.016412738692654e-05,1.9641791758157104e-07,2.0567402009192622e-07,0.0010671539728730774,0.0002925970182718799,0.0001990869674162954,5.4937086559906315e-06,5.084454848589887e-06,0.00013662832781601177,7.920916680575907e-06,4.340383805325704e-06
403.0,1.4622995359817033,0.10604410914249603,0.4663503553568588,0.0,0.0,0.0,0.8899050725465195,0.7258414558981345,0.08502379803644286,0.024122320016898853,0.01641648825756412,0.018960956367715116,0.00586356936148961,0.004172261189490062,0.00015325156750214196,0.00014732419185838123,0.00488423889473068,0.0014839295619130646,0.0010458128649747597,4.189617151662889e-05,3.9839091721694214e-05,1.9451934859358572e-07,2.038179571742698e-07,0.001060734480291124,0.00029067336151045116,0.00019764943458786566,5.447257260454314e-06,5.042859227952382e-06,0.00013580660218947025,7.869476381928116e-06,4.30909099548872e-06
404.0,1.455979999144149,0.10558220115855914,0.4659451064028423,0.0,0.0,0.0,0.8844526906793889,0.7214042605429745,0.08452440257410182,0.023960042968975442,0.016300103408360876,0.018850217188372386,0.005826095991996746,0.004143239423548497,0.0001519996306305033,0.0001461550357173516,0.004854765216940889,0.0014740453178420032,0.0010385514386998225,4.1555118754463224e-05,3.951405605646188e-05,1.9275285445773203e-07,2.0196189425661343e-07,0.0010547562261543843,0.00028874970474902236,0.00019629311067486866,5.404015439725282e-06,5.004595151125226e-06,0.00013504134815842188,7.819637221670718e-06,4.279566895738685e-06
405.0,1.449660469958711,0.10512029317462224,0.46553985744882576,0.0,0.0,0.0,0.8790003194701548,0.7169670651878145,0.0840250071117608,0.023797765921052032,0.016183718559157637,0.01873947800902966,0.005788622622503883,0.004114217657606932,0.00015074994128512853,0.00014498587957632197,0.0048252915391510985,0.0014641610737709417,0.0010312900124248854,4.121406599229756e-05,3.918902039122956e-05,1.9098636032187834e-07,2.0010583133895702e-07,0.0010487779720176444,0.00028682604798759356,0.00019494379231379687,5.361348540798721e-06,4.966331074298072e-06,0.0001342760941273735,7.76979806141332e-06,4.250195375176401e-06
