E_keV,mu_over_rho_cm2_per_g,MT502,MT504,MT515,MT516,MT517,photoelectric_total,subshell_MT534_25.52keV,subshell_MT535_3.81keV,subshell_MT536_3.53keV,subshell_MT537_3.36keV,subshell_MT538_0.72keV,subshell_MT539_0.61keV,subshell_MT540_0.58keV,subshell_MT541_0.38keV,subshell_MT542_0.37keV,subshell_MT543_0.10keV,subshell_MT544_0.07keV,subshell_MT545_0.06keV,subshell_MT546_0.01keV,subshell_MT547_0.01keV,subshell_MT550_0.01keV
117.0,5.193162766519081,0.38176378355463003,0.6013762861066619,0.0,0.0,0.0,4.210022697360419,3.6623180044081662,0.3560100434248319,0.03903283833889942,0.05173909987533523,0.06655151556710347,0.007640061320762909,0.010229153309964472,0.00015689299598523277,0.00018745942506231874,0.012666680614787382,0.0013098940043068386,0.001729456878240865,1.7950197524340914e-05,2.106365675298219e-05,0.0004125771831884307
118.0,5.084710863400829,0.3764156460734924,0.6006804824685656,0.0,0.0,0.0,4.107614730377164,3.5733862028235914,0.3476870267750395,0.03792322778196334,0.05022352718054118,0.06495108150207339,0.0074257445150838885,0.009929428846351108,0.00015140717685847255,0.00018080318553201125,0.012364680778246618,0.0012725363179356376,0.0016786414245742638,1.7321654425162538e-05,2.0333850795739073e-05,0.0004027713783349704
119.0,4.979102050452393,0.3710675085923548,0.5999846788304695,0.0,0.0,0.0,4.0080498494459755,3.4870395678812383,0.3393640101252471,0.03686257461552379,0.048762877330833676,0.0634531926618665,0.007221243312183341,0.009648164363104828,0.00014624702348473714,0.000174546921599975,0.012078748291413347,0.0012373990453697363,0.0016314933545474321,1.673724432829739e-05,1.9625023721746206e-05,0.0003934249055617453
120.0,4.87678198038569,0.3657193711112172,0.5992888751923733,0.0,0.0,0.0,3.911773722502221,3.403327193513508,0.3315951306960426,0.035831549122234865,0.047351232860943164,0.061970211805013956,0.0070215205924762355,0.009366899879858547,0.00014127692730211958,0.0001685238890885228,0.011792815804580078,0.0012033151584099407,0.0015845267985339201,1.616314111779588e-05,1.8946887090919504e-05,0.00038442343778154734
121.0,4.77786743631326,0.3603712336300796,0.598593071554277,0.0,0.0,0.0,3.8189031371407274,3.3228121139992064,0.3238637958436075,0.034843127918695524,0.045971034460061226,0.06054251545107049,0.006827407757461356,0.009098286446499591,0.00013653181091580622,0.00016273417957450066,0.011526577407170882,0.0011707708526075193,0.0015386460335011258,1.562584674557642e-05,1.8303682335056957e-05,0.0003756668179627199
122.0,4.681061443892092,0.355023096148942,0.5978972679161808,0.0,0.0,0.0,3.7281410792463063,3.243863694337745,0.31647959576860746,0.03388997056043538,0.044674886739728394,0.059165090134113245,0.006643911943419981,0.008840696575484724,0.00013203477584661816,0.00015721002892084277,0.011260368634780782,0.001138226546805098,0.001495635562252726,1.5098733735901076e-05,1.7682679366249608e-05,0.00036697134217339515
123.0,4.588331944515259,0.3496749586678044,0.5972014642780845,0.0,0.0,0.0,3.6414555333234495,3.168736745412702,0.30928131146480925,0.032960702094347906,0.04337873901939556,0.05780699537122208,0.006460416129378605,0.008591271366329142,0.00012753774077743012,0.00015199987552965617,0.011007696194641951,0.0011082938438583662,0.0014532453418380198,1.4603933980177614e-05,1.708955101443502e-05,0.000358874277173647
124.0,4.497053896901518,0.34432682118666685,0.5965056606399883,0.0,0.0,0.0,3.5562214063710087,3.0945990636985363,0.3022733852448959,0.03210106644908616,0.0421796756647098,0.056524657214501936,0.006291091831504697,0.008350115702140812,0.0001234029382506555,0.00014682259053298236,0.010759296393947477,0.0010784205167684126,0.0014129809107350723,1.4124816844312719e-05,1.653014232512436e-05,0.0003507772121738988
125.0,4.409665032567469,0.33897868370552925,0.5958098570018922,0.0,0.0,0.0,3.474876496089835,3.0239978514561163,0.2955564181896143,0.031242396592806587,0.04101088684292408,0.05524231905778179,0.00612403402333355,0.008124486662660843,0.0001193269802658696,0.0001419958806550519,0.01051978927473507,0.0010498326132035946,0.001374544532659022,1.3664850228989377e-05,1.5970733635813698e-05,0.0003429850646791162
126.0,4.32387093907884,0.33363054622439164,0.5950971318160749,0.0,0.0,0.0,3.3951432558965515,2.954793225306345,0.28891361800046894,0.030392256415102105,0.039877302887975065,0.05403834023974303,0.005964979019765722,0.00789974301885655,0.00011546018581090336,0.00013736421232668226,0.010287504863641904,0.001022302811227835,0.0013370222578767974,1.3233999045381447e-05,1.5454430666441018e-05,0.0003354439112654492
127.0,4.240742137109863,0.32828240874325404,0.5942474959259695,0.0,0.0,0.0,3.3182122374760894,2.887854450008198,0.28263221435406083,0.02960612770876717,0.038824156111811794,0.052841852750991174,0.0058102432607330355,0.00768563939091885,0.00011180939734974093,0.00013291605998512108,0.010060693685019157,0.0009960501526806987,0.0013003860534610565,1.2803147861773516e-05,1.4948066243154984e-05,0.0003279358266568497
128.0,4.162038872676028,0.32391758770092627,0.593397860035864,0.0,0.0,0.0,3.2447234313093682,2.824281363167151,0.27635081070765266,0.028819999002432234,0.037772305213257674,0.051696094684573,0.005659923126786898,0.007479145232762134,0.00010820096009215988,0.00012851868803421068,0.009843023461529739,0.0009703311085192168,0.0012659128117939455,1.2398126416827167e-05,1.4463790296231021e-05,0.00032093371842986705
129.0,4.0855333920022385,0.31967259090271904,0.5925482241457586,0.0,0.0,0.0,3.1733125702200815,2.762293345565526,0.270455081379547,0.02808029527306711,0.03673978376667819,0.05057729021903701,0.0055164582047516975,0.007275552081235101,0.00010481597331134023,0.00012448649223503343,0.00962839348663757,0.0009456862260833731,0.0012314395701268344,1.2003079703433278e-05,1.4008136016087032e-05,0.00031393161020288436
130.0,4.0091890630483595,0.3154275941045118,0.5916985882556531,0.0,0.0,0.0,3.1020628864697475,2.7003053279639015,0.2645686719397462,0.027357102829146492,0.035780148256435065,0.04948842497138855,0.005377487582405421,0.0070856351038194355,0.00010149530302387555,0.00012045429643585619,0.009424003111303963,0.0009222122728490937,0.0011995062788202162,1.16294144848182e-05,1.3556900930030206e-05,0.00030722296165804135
131.0,3.935072107785143,0.31118259730630465,0.5908489523655477,0.0,0.0,0.0,3.0330405630323676,2.640160966687284,0.25897467295858223,0.026671576828535607,0.03482051274619193,0.04844006290671541,0.005245023758060945,0.006899238270648052,9.838754642942985e-05,0.00011669973208697565,0.009221012340677804,0.0008993333140223528,0.001167955341861666,1.127030002276235e-05,1.313522137244327e-05,0.0003007062902802641
132.0,3.8650761870856734,0.30693760050809743,0.5899993164754422,0.0,0.0,0.0,2.968139279587085,2.5839828697831284,0.25344721584100804,0.02598605082792472,0.033915052177234443,0.047406388504794214,0.005112559933716469,0.006720763074970757,9.537847235595462e-05,0.00011307384603504953,0.00902871389608495,0.0008764543551956119,0.0011368479311745917,1.0925037803582899e-05,1.2720051254585357e-05,0.0002942681130599519
133.0,3.7954277319292187,0.3026926037098902,0.5891496805853368,0.0,0.0,0.0,2.9035854382000528,2.5278047728789734,0.24814384106006246,0.025339756022387923,0.033029443341609246,0.04642203529014024,0.004985132664042394,0.0065476654914023175,9.245930200037493e-05,0.00010956776186831169,0.008836807382768538,0.0008550026140026747,0.0011078416085102227,1.058783564746742e-05,1.2335717880182735e-05,0.0002881895942569452
134.0,3.7263752007087105,0.298447606911683,0.5883000446952313,0.0,0.0,0.0,2.8396275395394532,2.47204442594076,0.2429432299242392,0.024710101066666327,0.03217535330867454,0.04544158959505796,0.004864083412458714,0.006379290084077791,8.96921536673678e-05,0.00010623176771403037,0.008655540244332485,0.000834116917431934,0.001079552734839763,1.027025953712847e-05,1.1952211540853033e-05,0.0002821110754539385
135.0,3.6621303640803182,0.2942026101134758,0.5874504088051259,0.0,0.0,0.0,2.7804773541334944,2.4208174984245914,0.2379185188974349,0.024086856542381685,0.03134981484246278,0.04451551494640351,0.004743034160875034,0.0062184879017129525,8.698669470703744e-05,0.00010298833065251834,0.008474273105896431,0.0008133630213014202,0.0010521205108579039,9.9557535337985e-06,1.1596606632232071e-05,0.00027634416300299064
136.0,3.598116382119139,0.2899576133152686,0.5866007729150204,0.0,0.0,0.0,2.721558004849164,2.369590570908423,0.2330160976181092,0.02351901866898368,0.030551981381214465,0.04358944029774906,0.004629667654153515,0.006061924549926581,8.441521110700431e-05,9.988691480354632e-05,0.008302975743409918,0.0007940783601796101,0.0010263733714330687,9.667783084105482e-06,1.1243869913722614e-05,0.00027066198001531613
137.0,3.534328822966859,0.28571261651706137,0.585751137024915,0.0,0.0,0.0,2.6628650728504777,2.3183636433922543,0.2282575963774049,0.022951180795585675,0.029775649368876785,0.04271325480408636,0.004517795850910972,0.005914135599444416,8.19220016310917e-05,9.69010707038012e-05,0.008131791358173001,0.0007747936990578001,0.0010009853219155038,9.379812634412464e-06,1.0911613996566188e-05,0.0002651330930184307
138.0,3.474899185041948,0.2814676197188542,0.5849015011348095,0.0,0.0,0.0,2.6085300642148694,2.27130017242269,0.2236277313130133,0.022383342922187667,0.029047658956503263,0.041840345519663716,0.004409776444377384,0.0057663466489622514,7.951031005743502e-05,9.399381568241684e-05,0.007969617719160924,0.000756464210194977,0.0009755972723979389,9.108946226967814e-06,1.0587671979910319e-05,0.0002598102107022397
139.0,3.416413288811541,0.27785141438134003,0.5840518652447042,0.0,0.0,0.0,2.5545099976003245,2.2243178671190744,0.21912277012489817,0.02186429664858846,0.028330069001629984,0.04100844571792365,0.00430536173957109,0.005621101426605699,7.721347677463497e-05,9.124199817282608e-05,0.007807665826147061,0.0007384793560546435,0.0009518454417109589,8.843663553507296e-06,1.0274620925935635e-05,0.0002545203811165927
140.0,3.358362456134976,0.27449022568494796,0.5832022293545988,0.0,0.0,0.0,2.500669987060968,2.1773577370369113,0.21474248369986862,0.021347200744046158,0.027612479046756705,0.04018412771028233,0.0042037205235307806,0.005486428803806963,7.500323175898134e-05,8.860632134260724e-05,0.007654161322947445,0.0007211840603451656,0.0009287572062799587,8.590577118291213e-06,9.983051309470633e-06,0.00024952388105125656
141.0,3.3041542086135087,0.2711290369885559,0.5823525934644933,0.0,0.0,0.0,2.45067258372044,2.1340347092007788,0.21047839056259596,0.020836294254104177,0.02693859566607141,0.039394703183867244,0.0041054216681021705,0.005351756181008226,7.28813412104285e-05,8.604429355131083e-05,0.0075012907706278826,0.000704264417948288,0.0009056689708489584,8.343655360516709e-06,9.692926480797935e-06,0.0002445273809859204
142.0,3.2502242570809328,0.2677678482921638,0.5815844300508961,0.0,0.0,0.0,2.4008719813156856,2.0907116813646462,0.20632704740631813,0.020359861200963003,0.026281388586300344,0.038614876845199916,0.004011676631900996,0.005221996385733474,7.075945066187567e-05,8.350598343378339e-05,0.0073592500331655175,0.0006883559479985096,0.000884290564319943,8.108899580454892e-06,9.409420334114462e-06,0.00023977176644112504
143.0,3.1970495623387634,0.26440665959577175,0.5808438068366357,0.0,0.0,0.0,2.351799101811388,2.0478914192387423,0.20234568758564128,0.01988342814782183,0.025639004198565924,0.03786605211608773,0.003920688638892092,0.0050978413264137394,6.878508049980414e-05,8.114054299044398e-05,0.007217209295703153,0.000672708628733076,0.0008630429505236697,7.879071800588938e-06,9.142945057866055e-06,0.00023507236028054635
144.0,3.1467421477269264,0.2610454708993797,0.5801031836223753,0.0,0.0,0.0,2.3055934907687496,2.007739654508163,0.19850367668951366,0.0194283168177612,0.025023714125855093,0.037127035625977835,0.0038297006458831878,0.004974003660005354,6.682689504147784e-05,7.880574398911066e-05,0.007075168558240788,0.0006570613094676422,0.0008424632551228712,7.659580985014249e-06,8.880650889200991e-06,0.0002305235743987757
145.0,3.096527402601854,0.2576842822029876,0.579362560408115,0.0,0.0,0.0,2.2594805617667957,1.9675878897775845,0.19466166579338604,0.018984829908641976,0.024431436016270267,0.03643049827006963,0.003741431808947407,0.004858374938129522,6.497919758832419e-05,7.657771096383569e-05,0.006935938175010928,0.0006420593465469048,0.0008227053601088823,7.450720558912709e-06,8.630652040104464e-06,0.0002260951133401799
146.0,3.047577405223134,0.25432309350659554,0.5786219371938546,0.0,0.0,0.0,2.2146323704449253,1.9286414311485451,0.19081965489725838,0.018552628782305687,0.023858007035394955,0.03574661755093096,0.003657968871005027,0.004742746216253691,6.319253698548426e-05,7.445783559499544e-05,0.006807315154496696,0.0006277204375278563,0.0008032421898076524,7.246127612548699e-06,8.392424142104832e-06,0.00022175012177726118
147.0,3.0004528627815716,0.2509619048102035,0.5778813139795942,0.0,0.0,0.0,2.1716096432690026,1.8912515581003435,0.18722355453841916,0.018136093961698133,0.023284578054519642,0.03506273683179229,0.0035745059330626475,0.004633236707043791,6.146369998652136e-05,7.23679134342278e-05,0.006678692133982465,0.0006133815285088079,0.0007847017580095245,7.043619027160243e-06,8.158883557964812e-06,0.0002175692432981345
148.0,2.9534989829203555,0.2476007161138114,0.5771406907653338,0.0,0.0,0.0,2.1287575746733847,1.853861685052142,0.18374429919371588,0.017729352710622457,0.02274843571921938,0.034378856112653615,0.0034955726857362063,0.004524586369539308,5.976902995586946e-05,7.037021646049816e-05,0.0065500691134682335,0.0005999209604857835,0.0007664461313255794,6.8544998339832756e-06,7.932260054943244e-06,0.00021342348702705008
149.0,2.9086574197072177,0.24423952741741933,0.5764000675510734,0.0,0.0,0.0,2.088017823688071,1.8184951141268164,0.18026504384901262,0.017335052908488618,0.02222155610218092,0.03374907652483396,0.003417340875029696,0.004421465235959167,5.8168845276058155e-05,6.843497563257522e-05,0.006427278483861375,0.0005865294552079294,0.0007489092553005524,6.667220955520437e-06,7.717095241525738e-06,0.0002094692282935875
150.0,2.8642522230456753,0.24087833872102726,0.575659444336813,0.0,0.0,0.0,2.0477144406522574,1.7835216695297826,0.17678578850430937,0.016959142874789862,0.02169467648514246,0.033129845659751,0.0033441628232324105,0.004320391542791653,5.656866059624685e-05,6.656444673397617e-05,0.006310080972156408,0.0005740073085464055,0.0007320342745827245,6.488904013488832e-06,7.501930428108233e-06,0.00020551701685187241
151.0,2.8214438295488997,0.23799252552202657,0.5749188211225528,0.0,0.0,0.0,2.008532481365777,1.7493095120035185,0.1736008442484541,0.016591594784023507,0.02121894470761298,0.03251061479466805,0.00327116199719574,0.004224433043417312,5.5108960768322595e-05,6.480112920393819e-05,0.006192883460451442,0.0005614851618848817,0.0007157036386615001,6.317996948539305e-06,7.306202196678858e-06,0.00020177058389726484
152.0,2.780239308383263,0.23533053462966871,0.5741781979082924,0.0,0.0,0.0,1.9707305748377304,1.7164594359321497,0.1704304994121356,0.016224046693257152,0.0207432129300835,0.031894229404855125,0.0031985708891953393,0.004128474544042972,5.364926094039834e-05,6.30378116739002e-05,0.006075685948746475,0.0005490734460200924,0.0006993730027402759,6.150578695675278e-06,7.110473965249483e-06,0.00019802415094265726
153.0,2.739121250383887,0.23266854373731083,0.573437574694032,0.0,0.0,0.0,1.9330151316753772,1.6836093598607806,0.16726015457581705,0.01587228896707478,0.02026748115255402,0.0313300452640241,0.0031313946375480283,0.004034269412921298,5.225690768440373e-05,6.140132817359986e-05,0.005967854287106462,0.0005375614695644292,0.0006836210086197144,5.9882360848658326e-06,6.923854126493811e-06,0.00019453093569690372
154.0,2.7000199238345037,0.23000655284495294,0.5726969514797716,0.0,0.0,0.0,1.8973164189859923,1.65262709358321,0.16418886965857257,0.015532474653273558,0.01982305879468149,0.030765861123193072,0.003064218385900717,0.003945501829602204,5.090011849147065e-05,5.976625925548907e-05,0.005860444495790662,0.0005260494931087662,0.0006685396749029905,5.83301484850734e-06,6.742044205186869e-06,0.00019106520732454897
155.0,2.6611050689522453,0.2273445619525951,0.5719563282655112,0.0,0.0,0.0,1.8618041796232947,1.6216504137732906,0.16128316660735598,0.015197802523330568,0.019387730178305602,0.030201676982362043,0.002997742292586677,0.0038567342462831108,4.9591419037231644e-05,5.822197577567493e-05,0.005753034704474863,0.0005146669171534984,0.0006535520567309717,5.679383939863491e-06,6.566740817839964e-06,0.00018759947895219422
156.0,2.6234938196222073,0.2246825710602372,0.5712157050512509,0.0,0.0,0.0,1.827595542425246,1.5919172453977046,0.1583774635561394,0.014885319026332437,0.01895240156192972,0.02965707768964655,0.0029364845391073426,0.003774633404738482,4.831870795868333e-05,5.669140916411655e-05,0.00565024767919278,0.000504248774175396,0.0006393443484216703,5.537605879452951e-06,6.396306651972668e-06,0.00018413375057983945
157.0,2.5863598086444033,0.22202058016787932,0.5704750818369905,0.0,0.0,0.0,1.7938641477632533,1.5625997046237368,0.15547176050492284,0.014572835529334305,0.01854622128282947,0.029140046640732938,0.0028752267856280082,0.0036929561689146083,4.7096335483512685e-05,5.524590224739903e-05,0.005551270099412926,0.0004938306311972935,0.0006254146229293445,5.39582781904241e-06,6.232673108271627e-06,0.00018090938226544167
158.0,2.55076673460996,0.21935858927552143,0.5697344586227301,0.0,0.0,0.0,1.7616736871592544,1.5346033115311355,0.15278085173037037,0.014260352032336172,0.018143418666169746,0.02862301559181933,0.0028148274412968972,0.0036112789330907343,4.590070441034616e-05,5.383490006708126e-05,0.005452292519633072,0.00048341248821919105,0.0006120852201343589,5.260624684708948e-06,6.072651590617039e-06,0.00017777265712090137
159.0,2.5160230381624005,0.21669659838316357,0.5689591611848215,0.0,0.0,0.0,1.7303672792899027,1.5074428803923234,0.15010314896009003,0.013964235657166799,0.01774942397684024,0.02810598454290572,0.002758007676827265,0.003532864542287221,4.478049920015558e-05,5.2493336112023075e-05,0.005355383291828202,0.0004736323248195549,0.0005987558173393735,5.129009253036138e-06,5.922813415665356e-06,0.00017463593197636107
160.0,2.4813254892889063,0.2140346074908057,0.5681505492967411,0.0,0.0,0.0,1.6991403323871093,1.4802824492535114,0.14742544618980968,0.013681706300183161,0.017373079776237792,0.027626619219663535,0.0027011879123576333,0.003458963465007186,4.3660293989965e-05,5.11517721569649e-05,0.005263708570111668,0.0004640779903277169,0.0005860082038270507,5.001149667622467e-06,5.772975240713672e-06,0.0001714992068318208
161.0,2.4467641944420624,0.2113726165984478,0.5673419374086609,0.0,0.0,0.0,1.6680496386172754,1.453122018114699,0.14487703816647085,0.013399176943199524,0.016997942061335303,0.02715020792761997,0.0026464990329479196,0.003385062387727152,4.255688589794158e-05,4.9849855490138856e-05,0.005172033848395134,0.0004545236558358788,0.0005736624737302705,4.877839367517393e-06,5.625402626763957e-06,0.00016856464504140035
162.0,2.413572191685924,0.20871062570608995,0.5665333255205806,0.0,0.0,0.0,1.6383282422978505,1.427238955251501,0.14239680853377595,0.013116647586215887,0.016643318730297414,0.0266737966355764,0.0025932977948722315,0.003311161310447117,4.152286439401504e-05,4.861474921420398e-05,0.005081376341949985,0.0004454716484915186,0.0005613167436334903,4.757980673964211e-06,5.487188734142961e-06,0.00016570793462608835
163.0,2.3815897258103735,0.20604863481373206,0.5657247136325002,0.0,0.0,0.0,1.6098163776435854,1.4025073226045188,0.13991657890108103,0.012857559887070463,0.016289632716108015,0.0262180073226186,0.0025409141065303727,0.003243080932041034,4.048884289008849e-05,4.738862387945804e-05,0.004996057904695937,0.0004366141630851108,0.0005498901040016653,4.641481796234987e-06,5.348974841521966e-06,0.00016285122421077632
164.0,2.3501019183266845,0.20374497531094443,0.5649161017444199,0.0,0.0,0.0,1.5814408408300515,1.3777756899575366,0.1375240792249628,0.012603652822929579,0.015961000479779094,0.02577677373442795,0.0024906893591901858,0.003176286935193175,3.951422111215586e-05,4.6227742711699694e-05,0.004910739467441889,0.00042777552781586033,0.0005386665844848061,4.531417194365274e-06,5.21876795355118e-06,0.00015999451379546432
165.0,2.3188957569410613,0.20163622621111552,0.5641074898563395,0.0,0.0,0.0,1.5531520403572276,1.3530440573105542,0.1352157316093536,0.012349745758788694,0.015632368243450174,0.025335540146237293,0.002441258401535483,0.003109492938345316,3.8559170357608074e-05,4.5097513510563985e-05,0.004826400609798459,0.0004194859202535613,0.0005274430649679469,4.4231150447855375e-06,5.091203143778261e-06,0.00015734582123492192
166.0,2.2894044243593945,0.19952747711128657,0.5632988779682592,0.0,0.0,0.0,1.5265780694987,1.3299925357273974,0.1329073839937444,0.012106087335350076,0.015303736007121257,0.024906255273763788,0.002394603462370633,0.003047277479870509,3.7645912691618066e-05,4.401107729987233e-05,0.0047466401971839375,0.00041119631269126216,0.0005166839627007713,4.3148128952058e-06,4.969280757510036e-06,0.00015472887791367427
167.0,2.260296132158015,0.19741872801145766,0.5624902660801789,0.0,0.0,0.0,1.5003871372270805,1.3072071407348735,0.13067518207758635,0.011871954030752049,0.014986911498334412,0.02449563735919585,0.0023479485232057837,0.0029850900801789808,3.673265502562806e-05,4.2924641089180675e-05,0.004666879784569416,0.0004032077710018296,0.0005063564912833222,4.212682267506708e-06,4.84735837124181e-06,0.00015211193459242658
168.0,2.231280724662859,0.1953099789116287,0.5616816541920986,0.0,0.0,0.0,1.4742890936828508,1.2844217457423497,0.12851713765030431,0.011637820726154022,0.014685065877331645,0.024085019444627917,0.002301293584040934,0.002924717967792565,3.587105691169369e-05,4.1905900537850656e-05,0.004588725371449467,0.0003953850951178159,0.0004960290198658731,4.112861922113842e-06,4.732388690503501e-06,0.00014953008284417844
169.0,2.203222667766022,0.1932012298117998,0.5608730423040182,0.0,0.0,0.0,1.4491483956413553,1.262567210373861,0.12635909322302225,0.011412908666066606,0.014383220256328877,0.02368342287181241,0.0022567345425776935,0.002866299734977302,3.5025574276902824e-05,4.090261146940579e-05,0.0045138463420801005,0.00038785706005298306,0.0004861185737978715,4.015383932435524e-06,4.619587944192606e-06,0.00014711962005555207
170.0,2.175935559130156,0.19109248071197088,0.5600644304159379,0.0,0.0,0.0,1.4247786474955884,1.2413586295399692,0.12428559393772301,0.011194808990179524,0.01409428255309331,0.023299574993958565,0.002213767311277246,0.0028086652329066403,3.419315339994817e-05,3.991468738832336e-05,0.004438967312710734,0.000380594127055712,0.00047651621379118697,3.9214626575249605e-06,4.5085106480160985e-06,0.0001447091572669257
171.0,2.1487067669620963,0.18898373161214194,0.5592558185278576,0.0,0.0,0.0,1.4004672175110344,1.2201500487060775,0.12225955765151403,0.010976709314292444,0.013811079001170045,0.02291572711610472,0.002170800079976798,0.0027533570427286823,3.342205435192392e-05,3.8998898247910604e-05,0.004366735835378343,0.00037333119405844083,0.0004669138537845024,3.83127536874605e-06,4.4055245380058135e-06,0.00014229869447829932
172.0,2.1223856465781665,0.18687498251231302,0.5584472066397773,0.0,0.0,0.0,1.3770634565102013,1.1998100357402122,0.12023352136530506,0.01077116982922937,0.013539097554173167,0.022541833808909215,0.0021298259336161827,0.002699084558099787,3.2650955303899667e-05,3.8083109107497845e-05,0.004296161334718237,0.0003660682610611697,0.000457878529388555,3.743302299541028e-06,4.302538427995529e-06,0.0001400004409738933
173.0,2.0966171794486756,0.1847662334124841,0.557638594751697,0.0,0.0,0.0,1.3542123507653112,1.1798913369444664,0.11831326099243238,0.01056619563229378,0.013274554342872573,0.022181495241092513,0.0020894312314311,0.0026475186600736535,3.19053961505521e-05,3.7210185184991823e-05,0.0042257044219773795,0.0003592411228008481,0.0004488687251859789,3.655329230336006e-06,4.204358959067683e-06,0.00013776871202643692
174.0,2.0709975526262436,0.18265748431265516,0.5568299828636166,0.0,0.0,0.0,1.3315100864610558,1.1600950617391943,0.116403636847689,0.0103711281572231,0.01301001113157198,0.021821156673275808,0.0020507119420205256,0.00259595276204752,3.118912197920719e-05,3.635443472728781e-05,0.004158940411587469,0.0003525560986935747,0.0004401679118977947,3.5735825396412466e-06,4.108105216532381e-06,0.0001355369830789805
175.0,2.046854086733403,0.18054873521282624,0.5560213709755363,0.0,0.0,0.0,1.310283982197354,1.1417142897863288,0.1145257063465408,0.010181812973782916,0.01275412839320205,0.021474215502672565,0.0020128979742385675,0.002544386864021387,3.0475505216537163e-05,3.552485106058444e-05,0.004092176401197559,0.00034587107458630136,0.00043164651273619974,3.492241094212189e-06,4.014782558400671e-06,0.00013334244866145632
176.0,2.0228081333657992,0.17843998611299733,0.5552127590874559,0.0,0.0,0.0,1.2891553880834397,1.1233335178334634,0.11271913588043042,0.00999249779034273,0.01251038677515564,0.02113460721129281,0.0019750840064566093,0.002495788170669492,2.980399569506245e-05,3.471840000394386e-05,0.004028247572273217,0.00033953643887513896,0.00042346145380745687,3.4124105214654985e-06,3.924051109583383e-06,0.00013126623539509654
177.0,1.9987667772788105,0.1763312370131684,0.5544041471993756,0.0,0.0,0.0,1.2680313945066297,1.104952745880598,0.11091256541432004,0.009803182606902546,0.012266645157109226,0.020795033326563028,0.0019384559632467865,0.0024481029194964696,2.913248617358774e-05,3.394719395767756e-05,0.003966435126050543,0.0003332543740360183,0.0004155270215137779,3.338346882791583e-06,3.837273482724655e-06,0.00012919002212873675
178.0,1.9751423399680075,0.17447726198882427,0.5536138499935513,0.0,0.0,0.0,1.247051226723131,1.0865719739277326,0.10921759359124163,0.009621729871068883,0.01202660677535013,0.02047377524850201,0.001903525429186944,0.0024007368687934396,2.849511023734502e-05,3.319970056657553e-05,0.0039046226798278684,0.0003272448255315151,0.00040759258922009895,3.2642832441176677e-06,3.753155966210303e-06,0.00012711401249462318
179.0,1.9525457637827852,0.17280650383170826,0.5529129734317184,0.0,0.0,0.0,1.226826287910424,1.0688942927763232,0.1075449418717421,0.009448496338177514,0.011804383090408403,0.020152517170440993,0.001868594895127101,0.0023568766223536447,2.7862150392854608e-05,3.24522071754735e-05,0.003842810233605194,0.00032136680704391505,0.00039965815692642,3.1920834019899085e-06,3.6690384496959515e-06,0.0001251737353071945
180.0,1.930836286681354,0.17113574567459225,0.5522120968698854,0.0,0.0,0.0,1.207488443659762,1.0520911319632658,0.10587229015224257,0.009275262805286146,0.011582159405466676,0.01984285529224827,0.0018340363950553886,0.0023130163759138497,2.727175018304101e-05,3.171465332450585e-05,0.0037809977873825193,0.000315488788556315,0.0003922766380170935,3.123349998101162e-06,3.5860351107136364e-06,0.0001232334581197658
181.0,1.90915174745238,0.16946498751747624,0.5515112203080523,0.0,0.0,0.0,1.188175539466928,1.0352879711502083,0.10419963843274303,0.00910555692698909,0.011361074147287306,0.019545441124941283,0.001802401113326194,0.0022691561294740548,2.6681349973227415e-05,3.1027978638372854e-05,0.003724025287083606,0.00030975974967918977,0.00038495007338358475,3.0546165942124153e-06,3.50873509618508e-06,0.00012129318093233711
182.0,1.8875051505155693,0.16779422936036023,0.5508103437462194,0.0,0.0,0.0,1.1689005776136066,1.0184848103371509,0.10254195513256027,0.008943478668055801,0.011154142853436327,0.0192480269576343,0.0017707658315969995,0.0022252958830342603,2.6090949763413816e-05,3.0341303952239852e-05,0.00366778394392146,0.0003043329521095254,0.000377671074241439,2.9894328109199713e-06,3.4314350816565234e-06,0.00011946171879426769
183.0,1.866971299463466,0.16612347120324422,0.5501094671843864,0.0,0.0,0.0,1.1507383597616083,1.0026541047155344,0.10101998511912257,0.008781400409122514,0.01094721155958535,0.018950612790327316,0.0017391305498678051,0.002185564304157232,2.5531974511296877e-05,2.9677645352515104e-05,0.0036115426007593135,0.000298906154539861,0.0003707695354439708,2.9250768772936825e-06,3.3567171270522094e-06,0.00011764079234237798
184.0,1.8465736287629377,0.1644527130461282,0.5494085906225533,0.0,0.0,0.0,1.1327123230415852,0.9869443641791232,0.09949801510568486,0.008629337305751883,0.010744281874204335,0.018653198623020333,0.0017085937029726619,0.0021458973438190296,2.4987384546514345e-05,2.9033292018410092e-05,0.0035553012575971674,0.0002934793569701966,0.0003638679966465026,2.862725401446288e-06,3.28416493389836e-06,0.00011581986589048827
185.0,1.8264005380320165,0.1627819548890122,0.5487077140607204,0.0,0.0,0.0,1.1149108702782975,0.9714262920298825,0.09797604509224715,0.008478392366177772,0.010549864875221634,0.018373836763226438,0.001679389409684358,0.002106230383480827,2.4446972830335656e-05,2.8412412601553484e-05,0.003501957608797402,0.0002884977271263772,0.0003573873134406737,2.801949675043961e-06,3.214246953000286e-06,0.00011410060578959272
